-0.2086258276116,-0.264189407337438,-1
0.499955199920982,-0.0736244340539735,-1
-0.241661126733499,-0.221070992489574,-1
-0.3568413167198,0.204200681780277,-1
0.529479598292755,0.170604696817077,-1
0.32187950879445,-0.363000580577339,-1
-0.400772065726346,-0.0943645061839113,-1
-0.306805936574069,0.374428440107933,-1
-0.397339919048935,-0.0946200014392137,-1
0.500233151903092,0.176845229497815,-1
-0.448898551702031,0.140202569735522,-1
-0.0355642632052882,-0.467378584750116,-1
0.522836906003762,0.151531695932012,-1
-0.444908701414622,0.0273289386278855,-1
-0.16863714180677,-0.337372735810601,-1
0.450923162842837,0.352518337004943,-1
0.242215197894096,-0.319770906811735,-1
-0.280161031408004,0.436715563230115,-1
-0.215955148723906,-0.333876621642495,-1
0.518621563192314,0.189465313515233,-1
0.0355182773090101,0.625961896076228,-1
-0.34782292425306,0.243570783170026,-1
0.116422196786803,-0.36033139205437,-1
0.184190986338849,0.651408211081434,-1
-0.2079900379677,-0.249150321762012,-1
-0.326627794966558,0.447887429297614,-1
0.304497885862696,-0.261653747337395,-1
-0.488032956390149,-0.0355612432792087,-1
0.636448508175781,0.0732993646628946,-1
0.404958339457918,-0.187868361389046,-1
-0.254062528338042,-0.171323376111623,-1
0.597436169750116,0.245204604304406,-1
-0.256975340596765,0.380997907539308,-1
0.402256049484612,0.428504002627076,-1
0.38133527390248,-0.398420107885182,-1
0.0885494633577933,0.53753179547117,-1
0.514756611441322,-0.325934085585853,-1
-0.252923462237991,0.468799446318911,-1
-0.0649415260025451,-0.395493186492589,-1
-0.360500946310629,0.410032657581431,-1
0.0979010229759874,0.648757469316793,-1
-0.23259012631865,-0.293065872584257,-1
0.20598649764997,-0.388197055910901,-1
0.232924462880735,-0.375792703069058,-1
0.211543158459014,0.56561512610021,-1
-0.423539379590399,0.0561378019294862,-1
0.603066311885746,-0.141251246794274,-1
-0.141701857114546,0.485224085529745,-1
-0.353114360177837,-0.241859359654948,-1
0.213658541112163,0.636187238333778,-1
0.559945926596744,0.0426005736183768,-1
-0.0681758100813317,0.593193704410108,-1
-0.446243252980276,0.075733764481055,-1
0.146307743942194,0.63156114677698,-1
0.539906930933182,0.180266872643278,-1
0.533243594648342,-0.114829743908206,-1
0.408879477591446,0.52517046830173,-1
-0.061682489972502,0.566401209409879,-1
0.254098502556659,0.573851708067661,-1
-0.326248915804843,-0.19008161892296,-1
-0.336578818460266,0.29364366044897,-1
